pair,obj_a,obj_b,co_occ_scene_counts,co_occ_phrase_counts,co_occ_phrase_prop,co_occ_anchored_counts,co_occ_anchored_prop,co_occ_type_counts,co_occ_type_prop,avg_distance_norm,avg_spatial_rel_norm
desk-footrest,desk,footrest,2,0,0,0,0,0,0,0.3700545326794294,0.18687192830546748
desk-frame,desk,frame,11,1,0.09090909090909091,0,0,2,0.18181818181818182,0.5109757602077215,-0.48527644319234853
desk-fruit,desk,fruit,1,0,0,0,0,0,0,0.25185578435321215,-5.4449366332032234e-5
desk-garment bag,desk,garment bag,1,0,0,0,0,1,1,0.39460277146838996,-0.31608830004965593
desk-globe,desk,globe,3,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333,0.2752409789479739,-0.18779584457061968
desk-hat,desk,hat,2,0,0,0,0,0,0,0.3623831004213611,0.13941635449568102
desk-headphones,desk,headphones,1,1,1,1,1,0,0,0.28135480525507633,0.027915355642715023
desk-heater,desk,heater,1,1,1,1,1,0,0,0.3444933965905425,-0.253979375035657
desk-instrument,desk,instrument,1,0,0,0,0,0,0,0.5839894260606796,-0.396719721128456
desk-intercom,desk,intercom,6,4,0.6666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.2828629607415262,0.08221443894630433
desk-ipod,desk,ipod,1,1,1,1,1,0,0,0.12871951753071068,-0.04184568558693902
desk-jar,desk,jar,12,4,0.3333333333333333,2,0.16666666666666666,6,0.5,0.4145129417494577,-0.09195056029105732
desk-kettle,desk,kettle,1,0,0,0,0,1,1,0.4726672698801666,-0.19203344855031507
desk-keyboard,desk,keyboard,173,91,0.5260115606936416,52,0.30057803468208094,83,0.4797687861271676,0.31540619288154864,-0.02986012349467362
desk-ladder,desk,ladder,1,0,0,0,0,0,0,0.5061025699168819,-0.260918678274222
desk-lamp,desk,lamp,84,46,0.5476190476190477,26,0.30952380952380953,36,0.42857142857142855,0.3957110561297626,-0.2225187382561912
desk-laptop,desk,laptop,9,5,0.5555555555555556,3,0.3333333333333333,4,0.4444444444444444,0.24423945255792576,-0.12029277844290495
desk-light,desk,light,269,105,0.3903345724907063,32,0.11895910780669144,174,0.6468401486988847,0.6440564198957479,-0.5377955481296545
desk-lighter,desk,lighter,6,4,0.6666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.3107643156665297,0.15906865791684183
desk-magazine,desk,magazine,29,15,0.5172413793103449,5,0.1724137931034483,17,0.5862068965517241,0.3310969112604354,0.00274671086247203
desk-mailbox,desk,mailbox,1,0,0,0,0,1,1,0.5162946099284027,-0.398485842771864
desk-map,desk,map,3,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.5218334009811927,-0.4544657233213813
desk-markers,desk,markers,2,0,0,0,0,0,0,0.3036176907212209,-0.20617238713506097
desk-massage table,desk,massage table,2,1,0.5,1,0.5,0,0,0.39020395376670036,-0.2059673284421465
desk-mat,desk,mat,2,1,0.5,0,0,2,1,0.29323197169794574,0.120253247273403
desk-mattress,desk,mattress,1,0,0,0,0,1,1,0.7426476462752162,0.231093904693341
desk-microphone,desk,microphone,11,4,0.36363636363636365,1,0.09090909090909091,6,0.5454545454545454,0.3227499711367268,-0.1902939134057124
desk-mirror,desk,mirror,1,1,1,0,0,1,1,0.19024832166169636,-0.17825516524559099
desk-monitor stand,desk,monitor stand,2,2,1,1,0.5,1,0.5,0.1923725120287602,-0.167058684218084
desk-mouse,desk,mouse,57,30,0.5263157894736842,23,0.40350877192982454,17,0.2982456140350877,0.3079949505887325,-0.02750689226832964
desk-mouse pad,desk,mouse pad,32,19,0.59375,13,0.40625,14,0.4375,0.2955194054666627,-0.03366610255029198
desk-mug,desk,mug,11,4,0.36363636363636365,1,0.09090909090909091,5,0.45454545454545453,0.37671223627153544,0.02028809066570855
desk-nightstand,desk,nightstand,2,0,0,0,0,2,1,0.6612790872790504,0.140071198580357
desk-notebook,desk,notebook,29,16,0.5517241379310345,15,0.5172413793103449,5,0.1724137931034483,0.29849303176130515,-0.06341329846946236
desk-nutcracker,desk,nutcracker,1,0,0,0,0,0,0,0.5180541442627905,-0.29853790068153
desk-object,desk,object,112,52,0.4642857142857143,40,0.35714285714285715,25,0.22321428571428573,0.36561153798769597,-0.17488901384931158
desk-overhead projector,desk,overhead projector,7,2,0.2857142857142857,1,0.14285714285714285,6,0.8571428571428571,0.44675913317829286,0.02850770210883059
desk-painting,desk,painting,77,29,0.37662337662337664,14,0.18181818181818182,32,0.4155844155844156,0.49337712551902574,-0.3485146819949079
desk-palm pilot,desk,palm pilot,1,1,1,1,1,0,0,0.19946499371243143,-0.09879901423071902
desk-paper,desk,paper,160,60,0.375,42,0.2625,51,0.31875,0.34678611280584043,-0.08452714680271928
desk-paper roll,desk,paper roll,1,0,0,0,0,0,0,0.485368227121215,-0.015321994780860021
desk-paper weight,desk,paper weight,1,1,1,1,1,0,0,0.2641739073894843,-0.183948587285286
desk-pedestal,desk,pedestal,2,1,0.5,0,0,1,0.5,0.3803605995030235,-0.20764235872943848
desk-pen,desk,pen,28,18,0.6428571428571429,14,0.5,10,0.35714285714285715,0.3237461412902982,0.030421406706236054
desk-pen holder,desk,pen holder,3,1,0.3333333333333333,1,0.3333333333333333,0,0,0.3405558859746226,-0.13190884363828767
desk-pen set,desk,pen set,1,1,1,1,1,0,0,0.15741583382622373,-0.146565968578716
desk-pencil,desk,pencil,3,0,0,0,0,0,0,0.37859859015581615,-0.13222259724218766
desk-pencil cup,desk,pencil cup,1,1,1,1,1,0,0,0.30728928268065997,-0.19746084183053902
desk-person,desk,person,9,5,0.5555555555555556,2,0.2222222222222222,6,0.6666666666666666,0.3378124606660009,-0.10250359322504232
desk-photocopier,desk,photocopier,1,0,0,0,0,0,0,0.21658598946153076,-0.12230238649537495
desk-picture,desk,picture,73,24,0.3287671232876712,15,0.2054794520547945,23,0.3150684931506849,0.456322841573937,-0.2888170212014126
desk-pillow,desk,pillow,19,7,0.3684210526315789,1,0.05263157894736842,12,0.631578947368421,0.38708823828290373,0.0033971045026716952
desk-pitcher,desk,pitcher,3,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.39786436667311037,-0.10920786914846299
desk-placemat,desk,placemat,1,0,0,0,0,1,1,0.3144954519443228,0.19561618993913998
desk-plant,desk,plant,150,66,0.44,28,0.18666666666666668,87,0.58,0.4039620698631004,-0.16024510080103985
desk-plaque,desk,plaque,3,0,0,0,0,1,0.3333333333333333,0.5913365836324983,-0.48967694167911097
desk-plate,desk,plate,11,1,0.09090909090909091,1,0.09090909090909091,3,0.2727272727272727,0.5388520671725637,-0.29677793136194086
desk-podium,desk,podium,17,9,0.5294117647058824,1,0.058823529411764705,16,0.9411764705882353,0.42813000033941284,-0.1496871026847793
desk-portfolio,desk,portfolio,1,0,0,0,0,1,1,0.46830652486449803,0.22248612762792197
desk-post it note,desk,post it note,12,8,0.6666666666666666,2,0.16666666666666666,8,0.6666666666666666,0.4560310122941802,0.20291768159881085
desk-poster,desk,poster,33,10,0.30303030303030304,7,0.21212121212121213,11,0.3333333333333333,0.512247842128264,-0.3091432747035181
desk-pot,desk,pot,4,0,0,0,0,2,0.5,0.7093903875928005,-0.22475304916786026
desk-power cord,desk,power cord,3,1,0.3333333333333333,1,0.3333333333333333,0,0,0.4521178502055886,0.20568787467290614
desk-printer,desk,printer,50,27,0.54,17,0.34,14,0.28,0.3672924081967375,0.03584625595438718
desk-projection screen,desk,projection screen,17,12,0.7058823529411765,4,0.23529411764705882,13,0.7647058823529411,0.4232061180747415,-0.22018901905964744
desk-projector,desk,projector,3,3,1,0,0,3,1,0.4372779413161404,-0.3783113974066044
desk-radiator,desk,radiator,3,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666,0.2121730812342126,-0.018811182022943296
desk-radio,desk,radio,9,4,0.4444444444444444,1,0.1111111111111111,6,0.6666666666666666,0.28678273465515924,-0.1328545821432499
desk-remote control,desk,remote control,2,2,1,2,1,0,0,0.2891748759354289,-0.02788461377431753
desk-rug,desk,rug,23,9,0.391304347826087,6,0.2608695652173913,10,0.43478260869565216,0.3723710769409235,0.22471390370393385
desk-scanner,desk,scanner,1,1,1,1,1,0,0,0.20368494343385057,-0.130913380704485
desk-shelf,desk,shelf,48,14,0.2916666666666667,6,0.125,22,0.4583333333333333,0.4097102136505738,-0.23517432737098093
desk-shelves,desk,shelves,6,1,0.16666666666666666,0,0,3,0.5,0.43278200120427884,-0.3000429084672575
desk-sideboard,desk,sideboard,1,0,0,0,0,1,1,0.41324130974571643,-0.04665309104723703
desk-sign,desk,sign,6,4,0.6666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.343525483993979,-0.2444706168728222
desk-sink,desk,sink,2,1,0.5,1,0.5,0,0,0.41794460451193155,-0.17472114388209747
desk-soap dispener,desk,soap dispener,2,1,0.5,1,0.5,0,0,0.4651697106195116,-0.24858166151812644
desk-sofa,desk,sofa,6,1,0.16666666666666666,1,0.16666666666666666,2,0.3333333333333333,0.5361740710157203,0.21664950946692718
desk-speaker,desk,speaker,20,13,0.65,4,0.2,13,0.65,0.38727743995165775,-0.21814944391680827
desk-stapler,desk,stapler,6,4,0.6666666666666666,3,0.5,2,0.3333333333333333,0.27685280078804586,-0.15318037877734664
desk-statue,desk,statue,27,8,0.2962962962962963,3,0.1111111111111111,12,0.4444444444444444,0.44025010724963837,-0.2532975097605241
desk-stereo,desk,stereo,6,4,0.6666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.2968759090003949,-0.1693838376910637
desk-stool,desk,stool,3,1,0.3333333333333333,1,0.3333333333333333,0,0,0.2815406519006304,-0.106712309450525
desk-stove,desk,stove,1,0,0,0,0,1,1,0.5084321067151867,-0.17484713985668404
desk-stove hood,desk,stove hood,1,0,0,0,0,1,1,0.5886832061351673,-0.341558273369229
desk-table,desk,table,85,32,0.3764705882352941,8,0.09411764705882353,58,0.6823529411764706,0.3975829239058858,0.06380970317575398
desk-teddy bear,desk,teddy bear,3,1,0.3333333333333333,0,0,2,0.6666666666666666,0.5237087979023156,-0.156085785250886
desk-telephone,desk,telephone,101,48,0.4752475247524752,26,0.25742574257425743,46,0.45544554455445546,0.34351939573878293,-0.010181169720091266
desk-television,desk,television,5,1,0.2,0,0,3,0.6,0.5163797391186751,-0.09428050704582838
desk-television stand,desk,television stand,1,0,0,0,0,1,1,0.43219111829909257,0.125243824268521
desk-thermostat,desk,thermostat,3,1,0.3333333333333333,0,0,2,0.6666666666666666,0.6453373582784291,-0.25539490692322997
desk-tissue,desk,tissue,13,8,0.6153846153846154,6,0.46153846153846156,4,0.3076923076923077,0.31775974806614177,-0.10942144212942294
desk-toy,desk,toy,2,1,0.5,1,0.5,0,0,0.2909572404312301,-0.202829098381333
desk-trash,desk,trash,6,2,0.3333333333333333,1,0.16666666666666666,4,0.6666666666666666,0.43555757293679875,0.26043778285069447
desk-trash can,desk,trash can,51,17,0.3333333333333333,9,0.17647058823529413,26,0.5098039215686274,0.37021723714187177,0.057608599934910604
desk-tray,desk,tray,10,6,0.6,3,0.3,6,0.6,0.36749699298413957,0.0842535255076877
desk-trophy,desk,trophy,1,0,0,0,0,0,0,0.6029877499430454,-0.55419524006041
desk-typewriter,desk,typewriter,3,1,0.3333333333333333,1,0.3333333333333333,0,0,0.29668024849142177,-0.10233152912099332
desk-vase,desk,vase,40,9,0.225,3,0.075,13,0.325,0.45292401613815003,-0.28321463152769966
desk-vcr,desk,vcr,1,0,0,0,0,0,0,0.5887476377705453,-0.300190246303804
desk-wardrobe,desk,wardrobe,1,1,1,0,0,1,1,0.34458343017806664,-0.19216689786636804
desk-webcam,desk,webcam,2,1,0.5,1,0.5,0,0,0.49744150290041855,-0.45488978001166147
desk-white out,desk,white out,1,1,1,1,1,0,0,0.30763220441957984,0.03403046380938299
desk-whiteboard,desk,whiteboard,17,4,0.23529411764705882,1,0.058823529411764705,12,0.7058823529411765,0.3263412901901646,-0.19735428099590918
desk-wind chime,desk,wind chime,1,0,0,0,0,0,0,0.6946172769826875,-0.69099126679271194
desk-windex,desk,windex,1,1,1,0,0,1,1,0.14708560362717985,-0.09856791578687801
desk-wine glass,desk,wine glass,1,1,1,1,1,0,0,0.20273917582867565,-0.15386399245619498
desk divider-desk divider,desk divider,desk divider,11,4,0.36363636363636365,2,0.18181818181818182,6,0.5454545454545454,0.42920686386939016,-0.08583467344803791
desk divider-file,desk divider,file,4,2,0.5,2,0.5,2,0.5,0.4531182243188321,0.17748745344653202
desk divider-filing cabinet,desk divider,filing cabinet,5,2,0.4,2,0.4,1,0.2,0.5190475330387593,0.3349365873383336
desk divider-fish tank,desk divider,fish tank,1,0,0,0,0,1,1,0.44334433544320173,-0.31620583452097195
desk divider-jar,desk divider,jar,2,1,0.5,1,0.5,1,0.5,0.2866467106099811,-0.0367505439377705
desk divider-keyboard,desk divider,keyboard,1,1,1,1,1,0,0,0.21262509729582474,-0.009714875164178016
desk divider-lamp,desk divider,lamp,1,1,1,1,1,0,0,0.33535626122436035,-0.334091734800425
desk divider-light,desk divider,light,40,15,0.375,2,0.05,29,0.725,0.5280129370209911,-0.3780096160073546
desk divider-magazine,desk divider,magazine,1,1,1,1,1,0,0,0.173076333976184,-0.06648502137615497
desk divider-mouse,desk divider,mouse,3,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333,0.4153335518409851,-0.013458133489985332
desk divider-mouse pad,desk divider,mouse pad,3,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0.2228920595415864,-0.0825879644595963
desk divider-painting,desk divider,painting,2,1,0.5,0,0,1,0.5,0.2919917115296683,-0.26509370809243954
desk divider-paper,desk divider,paper,6,3,0.5,2,0.3333333333333333,3,0.5,0.26947536271851336,-0.03758623325411714
desk divider-person,desk divider,person,6,3,0.5,1,0.16666666666666666,3,0.5,0.2647232938141243,-0.082994618580985835
desk divider-picture,desk divider,picture,4,2,0.5,1,0.25,2,0.5,0.36382255200740043,0.0842140081452791
desk divider-plant,desk divider,plant,2,0,0,0,0,1,0.5,0.4818394915129708,-0.239503575412729
desk divider-stapler,desk divider,stapler,2,1,0.5,0,0,1,0.5,0.19161462978848356,-0.14440143912756548
desk divider-table,desk divider,table,2,1,0.5,1,0.5,1,0.5,0.5096749627930978,0.3250725676338411
desk divider-teddy bear,desk divider,teddy bear,2,1,0.5,1,0.5,1,0.5,0.48099672328265963,-0.13657681060682952
desk divider-telephone,desk divider,telephone,2,1,0.5,0,0,2,1,0.4131782465348429,0.010312374905964011
desk divider-thermostat,desk divider,thermostat,2,1,0.5,1,0.5,1,0.5,0.6040798286604647,-0.23588593227917348
desk divider-tissue,desk divider,tissue,2,1,0.5,1,0.5,1,0.5,0.2627480625403495,-0.05021016988244548
desk divider-trash can,desk divider,trash can,4,2,0.5,1,0.25,2,0.5,0.29276085377890315,0.10394780393132949
desk divider-vase,desk divider,vase,1,0,0,0,0,0,0,0.30157105831637954,-0.25563962692488895
desk mat-desk organizer,desk mat,desk organizer,1,1,1,0,0,1,1,0.06425012526830208,-0.060554978451341
desk mat-file,desk mat,file,1,1,1,0,0,1,1,0.20656221968445476,-0.161115329139509
desk mat-file organizer,desk mat,file organizer,3,2,0.6666666666666666,0,0,3,1,0.2785537499994977,-0.13051818637346232
desk mat-filing cabinet,desk mat,filing cabinet,2,2,1,0,0,2,1,0.3005043539751852,0.1890248547033385
desk mat-jar,desk mat,jar,1,0,0,0,0,1,1,0.5687589813287756,-0.19601981739111396
desk mat-keyboard,desk mat,keyboard,9,4,0.4444444444444444,0,0,9,1,0.2931307738275933,-0.03499823078847002
desk mat-lamp,desk mat,lamp,18,11,0.6111111111111112,0,0,16,0.8888888888888888,0.4182316070229362,-0.31778551826453727
desk mat-laptop,desk mat,laptop,1,0,0,0,0,1,1,0.6763405254916497,-0.10644900887089703
desk mat-light,desk mat,light,2,2,1,0,0,2,1,0.40359944677093285,-0.40065377057532
desk mat-mouse,desk mat,mouse,1,0,0,0,0,1,1,0.3729617935165838,-0.02006427685909601
desk mat-notebook,desk mat,notebook,1,1,1,0,0,1,1,0.011807315576673534,-0.010092504250454992
desk mat-painting,desk mat,painting,3,0,0,0,0,2,0.6666666666666666,0.6308383369521016,-0.396753954849973
desk mat-paper,desk mat,paper,7,4,0.5714285714285714,0,0,7,1,0.20042971820437672,-0.05321158344123816
desk mat-pen,desk mat,pen,2,2,1,0,0,2,1,0.04328731625505321,7.108197225799695e-5
desk mat-plant,desk mat,plant,1,1,1,0,0,1,1,0.22524405053514557,-0.170131018918807
desk mat-printer,desk mat,printer,2,0,0,0,0,2,1,0.5123596765119902,-0.13534691577919253
desk mat-rug,desk mat,rug,1,1,1,1,1,0,0,0.4238829309428412,0.364717527830216
desk mat-shelf,desk mat,shelf,9,3,0.3333333333333333,0,0,9,1,0.4334089740809206,-0.2590268119018549
desk mat-stapler,desk mat,stapler,1,1,1,0,0,1,1,0.15147127492191537,-0.030916695638686986
desk mat-statue,desk mat,statue,1,0,0,0,0,1,1,0.5745354395455662,-0.18874575827837903
desk mat-telephone,desk mat,telephone,4,4,1,0,0,4,1,0.14825042885981488,-0.08967773636865975
desk mat-vase,desk mat,vase,6,2,0.3333333333333333,0,0,6,1,0.4016366140192156,-0.2922083704334217
desk organizer-external hard drive,desk organizer,external hard drive,1,0,0,0,0,1,1,0.43587871604274686,0.18647570294539106
desk organizer-filing cabinet,desk organizer,filing cabinet,1,0,0,0,0,1,1,0.7561040343378138,0.3896219432951607
desk organizer-headphones,desk organizer,headphones,1,0,0,0,0,1,1,0.8193992736497756,0.192456203553735
desk organizer-keyboard,desk organizer,keyboard,3,0,0,0,0,2,0.6666666666666666,0.4005415262312981,0.13948843208206502
desk organizer-lamp,desk organizer,lamp,2,1,0.5,0,0,1,0.5,0.20483846411964698,-0.0945005668628725
desk organizer-mouse,desk organizer,mouse,1,0,0,0,0,1,1,0.6320069976996684,0.112949774517277
desk organizer-notebook,desk organizer,notebook,2,0,0,0,0,2,1,0.3552988855031647,0.31835061410554205
desk organizer-painting,desk organizer,painting,5,1,0.2,0,0,5,1,0.44891158728301034,-0.268340752830128
desk organizer-printer,desk organizer,printer,1,0,0,0,0,1,1,0.5085942991353762,-0.00628944104009399
desk organizer-remote control,desk organizer,remote control,1,0,0,0,0,1,1,0.5527035162494686,0.417498679363533
desk organizer-shelf,desk organizer,shelf,3,1,0.3333333333333333,0,0,3,1,0.31534100818432315,-0.08114987196561729
desk organizer-speaker,desk organizer,speaker,1,1,1,0,0,1,1,0.38867777248868435,0.266582138023024
desk organizer-statue,desk organizer,statue,1,1,1,0,0,1,1,0.06674303063117584,0.022484372137754005
desk organizer-telephone,desk organizer,telephone,4,2,0.5,0,0,4,1,0.3876040880602381,0.124623416697131
desk organizer-trophy,desk organizer,trophy,1,0,0,0,0,1,1,0.8488456967338432,-0.38965439214939
dish-dish,dish,dish,8,2,0.25,0,0,7,0.875,0.2629148216826809,0.18779802202888426
dish-dish towel,dish,dish towel,2,0,0,0,0,2,1,0.7928530020449387,-0.3576814732596325
dish-end table,dish,end table,1,0,0,0,0,0,0,0.42467377792150524,-0.117272161652482
dish-faucet,dish,faucet,20,9,0.45,0,0,16,0.8,0.33126309645183055,0.10388921071722948
dish-fireplace,dish,fireplace,1,1,1,0,0,1,1,0.19854445781497276,-0.048095803333569
dish-fruit bowl,dish,fruit bowl,2,0,0,0,0,2,1,0.2616032814473343,0.0809764857375335
dish-glass,dish,glass,3,1,0.3333333333333333,0,0,3,1,0.2634119050229096,0.12658863506252999
dish-hair brush,dish,hair brush,2,0,0,0,0,2,1,0.6767594259017021,0.1482526997898205
dish-jar,dish,jar,11,2,0.18181818181818182,0,0,11,1,0.43474650157254136,-0.058923621880431994
dish-kettle,dish,kettle,1,0,0,0,0,1,1,0.5366393118353334,0.448484453320802
dish-knife,dish,knife,3,3,1,0,0,3,1,0.16020812161363973,0.018853276524624287
dish-lamp,dish,lamp,4,1,0.25,0,0,4,1,0.553486245644583,-0.26213788145509
dish-lemon,dish,lemon,4,0,0,0,0,4,1,0.27523645119102164,-0.08399920180601253
dish-light,dish,light,14,5,0.35714285714285715,0,0,9,0.6428571428571429,0.4812131081383532,-0.3883218802499348
dish-make up case,dish,make up case,1,1,1,0,0,1,1,0.1288611004589732,-0.017779290497596023
dish-microwave,dish,microwave,2,0,0,0,0,2,1,0.3679474265974941,-0.12401170685096849
dish-mirror,dish,mirror,10,1,0.1,0,0,4,0.4,0.4479547891542784,-0.17502437415886501
dish-mug,dish,mug,1,0,0,0,0,1,1,0.6018187014705305,-0.241974328684185
dish-napkin,dish,napkin,10,2,0.2,1,0.1,7,0.7,0.23766815693256796,0.06252796477889741
dish-object,dish,object,58,16,0.27586206896551724,0,0,58,1,0.41382632350266896,-0.19889074234647133
dish-ottoman,dish,ottoman,1,1,1,0,0,1,1,0.1643705926996457,0.16200084614632504
dish-oven,dish,oven,6,0,0,0,0,4,0.6666666666666666,0.5665794749336148,-0.12355327833269583
dish-painting,dish,painting,7,2,0.2857142857142857,0,0,7,1,0.5048357073321711,-0.22522848462085715
dish-paper,dish,paper,2,1,0.5,0,0,2,1,0.062403151428737966,0.04758334168666148
dish-pear,dish,pear,3,3,1,0,0,3,1,0.19570414822367382,-0.03459911387785001
dish-picture,dish,picture,11,2,0.18181818181818182,0,0,11,1,0.4212724325339109,-0.2719297626912716
dish-pillow,dish,pillow,11,3,0.2727272727272727,0,0,11,1,0.4201274285656484,0.20488681913276252
